Campaign_ID,Customer_ID,Source,Medium,New_Users
3,CUST3780,YouTube,Paid,0
5,CUST2555,YouTube,Paid,0
1,CUST3193,Instagram,Email,0
49,CUST1849,Instagram,Social,0
56,CUST0785,Google,Referral,0
26,CUST0392,Facebook,Paid,1
35,CUST0656,Google,Referral,1
34,CUST1908,Instagram,Social,1
59,CUST3237,Instagram,Referral,0
12,CUST1458,Google,Organic,0
18,CUST0842,Instagram,Social,0
3,CUST3493,Instagram,Email,0
41,CUST3749,Facebook,Referral,0
25,CUST3462,Facebook,Paid,0
24,CUST4314,Google,Email,0
47,CUST2537,YouTube,Paid,1
52,CUST1495,Google,Direct,0
45,CUST4621,Instagram,Paid,0
7,CUST4958,Google,Direct,1
37,CUST3196,Instagram,Social,1
56,CUST2894,YouTube,Email,0
28,CUST1020,YouTube,Referral,1
49,CUST0257,Google,Email,1
48,CUST4957,YouTube,Organic,1
13,CUST4912,Google,Direct,1
8,CUST4832,Instagram,Paid,1
31,CUST0689,Google,Direct,0
17,CUST4758,Facebook,Organic,0
2,CUST3198,Facebook,Referral,0
16,CUST2632,Instagram,Referral,0
25,CUST1536,Instagram,Email,0
11,CUST1707,Instagram,Organic,1
43,CUST4379,Google,Organic,1
48,CUST3177,Facebook,Social,0
37,CUST3227,Instagram,Email,1
5,CUST0718,Google,Direct,0
58,CUST4044,Instagram,Referral,1
40,CUST3433,Instagram,Referral,0
22,CUST1990,Facebook,Social,1
1,CUST4334,Google,Email,0
20,CUST4990,YouTube,Organic,0
50,CUST0541,Facebook,Referral,0
45,CUST3187,Facebook,Referral,0
48,CUST0331,Instagram,Referral,0
24,CUST2106,Facebook,Organic,0
49,CUST0726,YouTube,Social,0
23,CUST4695,Instagram,Organic,1
44,CUST0992,Facebook,Organic,0
28,CUST0968,Instagram,Email,0
52,CUST4788,Facebook,Organic,0
26,CUST0961,Instagram,Social,0
1,CUST4977,Google,Direct,1
32,CUST1679,Instagram,Email,1
1,CUST3579,Google,Social,0
2,CUST1891,Google,Organic,1
30,CUST2684,Google,Email,1
39,CUST4750,Instagram,Referral,1
19,CUST2620,Instagram,Social,0
21,CUST0812,Google,Direct,0
1,CUST3646,YouTube,Referral,0
17,CUST4468,Instagram,Social,0
19,CUST4655,Instagram,Organic,1
13,CUST4649,YouTube,Referral,1
48,CUST2960,Google,Social,1
30,CUST2396,Google,Referral,1
7,CUST4489,Instagram,Email,1
1,CUST3409,Facebook,Paid,0
9,CUST3623,YouTube,Paid,1
8,CUST3844,YouTube,Paid,0
28,CUST1087,Facebook,Paid,1
22,CUST4871,Instagram,Paid,0
40,CUST1862,Google,Email,1
31,CUST3511,Facebook,Organic,1
31,CUST4735,Instagram,Referral,1
49,CUST0331,YouTube,Organic,0
23,CUST1311,YouTube,Referral,0
17,CUST2715,Google,Direct,1
50,CUST3101,Facebook,Organic,0
41,CUST4328,Google,Direct,0
28,CUST4437,Google,Social,0
23,CUST0477,YouTube,Referral,0
23,CUST3700,Google,Organic,1
38,CUST1948,Google,Direct,0
57,CUST1634,Google,Email,1
54,CUST3732,YouTube,Referral,0
5,CUST1040,Facebook,Email,0
30,CUST4032,Google,Referral,0
18,CUST1099,Google,Direct,1
33,CUST2427,Google,Direct,0
20,CUST1955,Google,Organic,1
30,CUST0663,Google,Organic,0
52,CUST0024,Google,Direct,0
41,CUST0976,Instagram,Referral,0
57,CUST3358,YouTube,Paid,0
32,CUST3499,Facebook,Organic,0
8,CUST1675,Instagram,Referral,1
17,CUST4954,YouTube,Email,0
9,CUST4015,Google,Organic,0
32,CUST0785,Google,Organic,0
46,CUST0202,Google,Direct,0
4,CUST0898,Google,Direct,0
32,CUST1033,Facebook,Paid,1
37,CUST2998,Facebook,Referral,0
21,CUST3293,Google,Paid,1
42,CUST1198,YouTube,Paid,1
5,CUST0846,Facebook,Referral,1
54,CUST0065,YouTube,Email,1
3,CUST4344,Instagram,Paid,0
5,CUST4516,Google,Direct,0
21,CUST1217,Instagram,Email,0
1,CUST1172,Google,Direct,1
18,CUST2832,Instagram,Email,1
47,CUST1103,YouTube,Email,0
13,CUST0154,Google,Paid,0
17,CUST3721,Instagram,Referral,0
54,CUST4308,Google,Social,0
3,CUST2135,Instagram,Email,1
19,CUST1662,Google,Social,1
14,CUST1512,Instagram,Paid,0
13,CUST0144,Instagram,Social,1
33,CUST1341,Google,Referral,1
20,CUST4678,YouTube,Social,1
5,CUST1430,Google,Direct,0
47,CUST4838,Google,Social,1
29,CUST2440,Facebook,Paid,0
39,CUST0520,Google,Direct,0
1,CUST4057,YouTube,Organic,0
43,CUST1234,Google,Email,1
9,CUST4368,Google,Direct,0
27,CUST1557,Instagram,Paid,1
42,CUST4314,Instagram,Referral,1
12,CUST4055,Google,Referral,1
41,CUST1341,Instagram,Email,1
55,CUST3222,Facebook,Referral,0
46,CUST1618,Google,Referral,0
46,CUST2599,Instagram,Social,1
6,CUST2074,Instagram,Email,1
49,CUST3497,Instagram,Referral,1
60,CUST3289,Google,Paid,1
42,CUST0113,Facebook,Paid,1
47,CUST2538,YouTube,Referral,0
39,CUST4552,Facebook,Paid,0
9,CUST1072,Facebook,Referral,1
52,CUST3482,Facebook,Referral,0
42,CUST3716,YouTube,Referral,0
22,CUST4187,Google,Direct,0
28,CUST1708,Instagram,Social,0
29,CUST2331,Google,Social,1
18,CUST3656,YouTube,Social,1
52,CUST2894,Instagram,Paid,0
10,CUST1362,YouTube,Referral,1
6,CUST3853,Google,Direct,1
24,CUST4343,Facebook,Social,1
25,CUST1584,Google,Direct,1
34,CUST0226,Google,Direct,1
43,CUST4140,YouTube,Email,0
2,CUST1365,Facebook,Email,0
54,CUST4630,Facebook,Social,1
43,CUST4973,Facebook,Organic,1
47,CUST2549,Google,Direct,0
56,CUST1042,Instagram,Social,1
6,CUST4963,Google,Direct,0
48,CUST0984,Google,Paid,0
35,CUST2357,Google,Direct,1
57,CUST1492,Instagram,Email,0
16,CUST4943,Facebook,Referral,0
36,CUST1782,Google,Direct,1
45,CUST3863,Facebook,Organic,0
3,CUST4954,YouTube,Paid,0
23,CUST3279,Facebook,Paid,1
43,CUST1123,Instagram,Organic,0
1,CUST4687,YouTube,Email,0
31,CUST0475,YouTube,Referral,0
6,CUST3115,Instagram,Referral,1
54,CUST3501,YouTube,Organic,1
18,CUST3311,Instagram,Organic,0
44,CUST1809,YouTube,Organic,1
7,CUST2493,Google,Direct,1
49,CUST2316,Google,Referral,1
26,CUST2889,Google,Referral,1
3,CUST1943,Google,Direct,0
17,CUST1483,Instagram,Paid,0
34,CUST0046,Facebook,Social,0
6,CUST2055,YouTube,Paid,1
6,CUST3271,Google,Direct,0
35,CUST1597,Instagram,Organic,1
44,CUST1011,YouTube,Organic,0
39,CUST3621,Google,Paid,1
42,CUST1288,Instagram,Paid,0
48,CUST1953,Facebook,Email,0
16,CUST2203,Instagram,Organic,1
30,CUST0315,YouTube,Organic,1
10,CUST3168,Facebook,Social,0
40,CUST1661,Google,Direct,1
57,CUST3094,Facebook,Organic,1
23,CUST1938,YouTube,Organic,0
19,CUST3130,Google,Referral,0
44,CUST1327,Google,Direct,0
43,CUST1134,Google,Direct,0
40,CUST0605,Google,Referral,1
2,CUST0057,Facebook,Social,1
37,CUST2211,Facebook,Social,1
17,CUST1595,YouTube,Paid,1
35,CUST0174,Instagram,Social,0
44,CUST4432,Instagram,Email,1
4,CUST0780,Instagram,Referral,1
27,CUST2694,Google,Referral,0
3,CUST4175,Facebook,Referral,0
41,CUST4888,YouTube,Email,1
28,CUST3886,Google,Direct,1
42,CUST3344,Google,Organic,1
45,CUST4375,Google,Direct,1
28,CUST4350,Google,Direct,0
15,CUST3269,Google,Organic,1
54,CUST2198,Google,Referral,0
42,CUST2453,Google,Direct,1
29,CUST1664,Google,Direct,0
16,CUST3758,YouTube,Email,0
3,CUST2151,Instagram,Email,1
34,CUST3069,Facebook,Social,1
42,CUST3567,YouTube,Email,1
43,CUST0553,Facebook,Referral,1
32,CUST2822,Google,Direct,0
32,CUST4977,Google,Direct,1
56,CUST4667,Instagram,Referral,0
15,CUST0539,Google,Organic,0
45,CUST4584,Instagram,Organic,0
26,CUST2139,Google,Referral,0
21,CUST2085,YouTube,Paid,0
31,CUST2596,Google,Direct,0
14,CUST0315,Facebook,Paid,0
17,CUST1229,Google,Direct,0
10,CUST4182,Facebook,Email,0
54,CUST1406,YouTube,Organic,1
51,CUST0490,Instagram,Paid,0
26,CUST4197,YouTube,Social,1
48,CUST1676,Google,Social,1
32,CUST1183,YouTube,Social,0
16,CUST4396,Google,Direct,0
13,CUST4519,Google,Direct,0
25,CUST0838,Google,Direct,0
27,CUST4180,Instagram,Paid,1
11,CUST1077,Instagram,Paid,1
52,CUST4829,Google,Social,1
44,CUST0137,Instagram,Organic,1
28,CUST3776,Facebook,Social,1
36,CUST0479,Google,Direct,0
39,CUST2197,YouTube,Email,1
50,CUST1176,Facebook,Organic,0
57,CUST0076,Google,Direct,0
56,CUST3394,Google,Direct,1
45,CUST1400,Facebook,Email,1
13,CUST0985,Google,Paid,1
31,CUST2766,Instagram,Social,1
41,CUST0128,Facebook,Organic,0
55,CUST0703,Instagram,Social,1
47,CUST1578,Instagram,Social,1
38,CUST2913,Instagram,Email,1
23,CUST0317,Google,Direct,1
43,CUST4294,Google,Email,1
39,CUST4830,Instagram,Email,0
38,CUST0779,Google,Direct,1
46,CUST0206,YouTube,Paid,0
56,CUST1639,Facebook,Email,1
36,CUST0185,Facebook,Email,1
10,CUST3602,YouTube,Email,1
32,CUST0777,Instagram,Email,1
57,CUST2425,YouTube,Organic,1
26,CUST0134,Google,Email,1
45,CUST0482,YouTube,Referral,0
57,CUST1407,Google,Email,1
2,CUST3441,Google,Social,0
10,CUST1794,Facebook,Email,1
34,CUST2822,Google,Organic,1
40,CUST1451,Instagram,Email,0
60,CUST3632,Google,Referral,1
12,CUST0327,Facebook,Email,0
45,CUST1885,Google,Social,1
28,CUST0602,Google,Direct,0
58,CUST3782,Google,Referral,1
48,CUST3549,Google,Organic,1
45,CUST1124,Google,Direct,0
4,CUST3449,Facebook,Social,0
21,CUST3849,YouTube,Email,0
14,CUST3215,YouTube,Social,1
18,CUST1301,Google,Direct,0
58,CUST4980,YouTube,Organic,0
2,CUST3318,YouTube,Referral,1
6,CUST0836,Facebook,Paid,1
18,CUST0833,YouTube,Organic,0
50,CUST0577,YouTube,Organic,0
39,CUST4399,Google,Direct,0
18,CUST0157,Facebook,Social,1
27,CUST2625,Google,Organic,1
10,CUST3091,YouTube,Email,1
51,CUST4513,Instagram,Referral,1
6,CUST1262,Instagram,Social,1
41,CUST2604,Facebook,Referral,0
59,CUST2449,Instagram,Organic,1
43,CUST4163,Instagram,Email,0
46,CUST2259,YouTube,Email,0
20,CUST0269,Google,Organic,0
43,CUST3919,Google,Direct,1
23,CUST2808,Google,Direct,1
40,CUST1840,Instagram,Social,1
19,CUST1063,Google,Direct,1
36,CUST1936,Google,Direct,1
39,CUST2436,Instagram,Referral,1
30,CUST1158,Instagram,Referral,1
59,CUST1294,Google,Direct,0
17,CUST4588,Instagram,Paid,0
6,CUST1454,Facebook,Referral,1
40,CUST4219,YouTube,Social,0
58,CUST3598,Google,Paid,0
51,CUST1547,Google,Referral,1
6,CUST1554,YouTube,Organic,1
47,CUST4886,YouTube,Organic,0
52,CUST4618,Instagram,Social,1
29,CUST4510,Google,Direct,1
42,CUST3221,Instagram,Paid,0
1,CUST3256,Instagram,Referral,1
56,CUST3580,Facebook,Referral,0
31,CUST2177,YouTube,Organic,1
35,CUST4924,Instagram,Referral,1
10,CUST3433,Google,Direct,1
60,CUST1910,Facebook,Referral,1
49,CUST1512,Google,Organic,0
44,CUST3891,Instagram,Paid,1
42,CUST1337,Google,Organic,0
16,CUST2474,Google,Direct,1
49,CUST0838,Instagram,Referral,1
12,CUST2855,Google,Direct,1
2,CUST1987,Google,Direct,1
57,CUST1134,Google,Paid,0
2,CUST0277,Google,Direct,0
28,CUST0228,Facebook,Email,1
43,CUST0322,Instagram,Social,1
41,CUST3379,Google,Social,1
2,CUST1017,YouTube,Organic,1
8,CUST3058,Instagram,Email,0
59,CUST3518,YouTube,Social,1
34,CUST0844,YouTube,Organic,0
38,CUST4490,Google,Social,0
22,CUST2672,Instagram,Organic,1
44,CUST1343,Facebook,Social,1
28,CUST1656,Google,Paid,1
3,CUST3269,Instagram,Organic,0
13,CUST1457,Facebook,Paid,1
25,CUST0121,YouTube,Social,0
41,CUST2615,Instagram,Email,1
1,CUST3253,YouTube,Email,0
56,CUST3291,YouTube,Email,0
24,CUST1660,Google,Paid,0
26,CUST4046,Google,Direct,0
32,CUST1580,YouTube,Social,0
12,CUST0626,Google,Direct,1
58,CUST2973,YouTube,Referral,1
10,CUST4600,Google,Direct,1
9,CUST1555,Google,Direct,1
51,CUST4683,Facebook,Email,0
40,CUST0234,Instagram,Social,0
45,CUST4246,YouTube,Referral,0
18,CUST3850,Instagram,Email,0
53,CUST3415,YouTube,Referral,1
59,CUST0640,Facebook,Email,1
56,CUST1189,Google,Referral,1
13,CUST4344,Instagram,Social,0
35,CUST3794,Google,Referral,0
60,CUST2870,YouTube,Social,1
45,CUST1185,Instagram,Email,0
29,CUST4249,Google,Direct,1
11,CUST0985,Instagram,Referral,0
31,CUST4830,Google,Organic,1
34,CUST0629,Google,Social,0
53,CUST2237,YouTube,Email,1
11,CUST2850,Instagram,Organic,0
55,CUST3774,Google,Organic,0
56,CUST2502,YouTube,Paid,1
20,CUST1876,Facebook,Organic,0
14,CUST2695,Facebook,Paid,1
34,CUST4822,YouTube,Social,0
34,CUST3625,Instagram,Email,1
3,CUST1396,Facebook,Paid,0
5,CUST1769,Instagram,Social,0
57,CUST3276,Google,Organic,0
53,CUST2547,YouTube,Email,1
2,CUST3692,Instagram,Email,1
48,CUST2546,YouTube,Email,0
52,CUST4506,Google,Social,1
6,CUST2277,Facebook,Email,0
36,CUST2820,Instagram,Organic,1
23,CUST0161,Google,Referral,0
31,CUST2088,YouTube,Organic,0
25,CUST3997,Google,Social,0
48,CUST3674,Google,Direct,1
18,CUST4561,Google,Direct,1
40,CUST1704,Instagram,Social,1
25,CUST4737,Google,Organic,1
7,CUST2833,Facebook,Paid,0
21,CUST4835,Google,Social,0
30,CUST2436,Instagram,Social,1
37,CUST2392,Google,Direct,0
48,CUST1410,Google,Direct,0
38,CUST2628,Instagram,Social,0
49,CUST1643,YouTube,Referral,0
13,CUST1283,YouTube,Referral,0
24,CUST2485,YouTube,Organic,0
60,CUST1847,YouTube,Social,1
44,CUST0200,Google,Direct,0
26,CUST3167,Google,Social,0
9,CUST3317,Google,Direct,0
10,CUST2118,Google,Direct,1
11,CUST2315,Google,Email,0
37,CUST4778,Google,Organic,0
6,CUST3381,Google,Organic,1
22,CUST4226,Google,Email,0
1,CUST3619,YouTube,Referral,0
4,CUST3977,Facebook,Paid,0
17,CUST4790,Facebook,Email,0
6,CUST3004,Google,Paid,1
26,CUST0587,Google,Social,1
45,CUST3399,Google,Direct,1
47,CUST2961,Google,Direct,0
51,CUST2254,Google,Direct,0
55,CUST3365,YouTube,Referral,1
12,CUST3341,Facebook,Organic,1
4,CUST2285,Google,Paid,0
8,CUST0219,Instagram,Paid,1
52,CUST3181,YouTube,Paid,0
20,CUST3102,Google,Organic,0
37,CUST4377,Google,Direct,0
25,CUST4953,Google,Direct,0
20,CUST4016,Instagram,Paid,1
43,CUST0973,Google,Social,1
51,CUST3671,Google,Direct,1
5,CUST3658,Facebook,Email,0
24,CUST2557,YouTube,Email,1
15,CUST3503,Google,Paid,1
59,CUST2049,Google,Direct,1
15,CUST0954,YouTube,Social,1
45,CUST1662,Facebook,Organic,0
22,CUST4108,YouTube,Email,1
42,CUST3619,YouTube,Email,1
30,CUST0454,Instagram,Referral,1
16,CUST3812,Google,Email,0
9,CUST4232,YouTube,Paid,1
54,CUST1219,Instagram,Referral,1
5,CUST1634,Facebook,Referral,0
19,CUST4552,Instagram,Social,0
55,CUST2061,YouTube,Organic,0
52,CUST1002,Instagram,Social,0
49,CUST0801,Facebook,Referral,0
35,CUST1829,Google,Referral,1
7,CUST1641,Instagram,Paid,1
33,CUST1069,Facebook,Email,0
60,CUST3653,Facebook,Social,0
5,CUST4868,Instagram,Organic,0
1,CUST4489,Google,Referral,1
2,CUST4123,Google,Referral,0
50,CUST4602,YouTube,Social,0
16,CUST2104,YouTube,Social,0
12,CUST2035,Google,Referral,0
13,CUST2557,Facebook,Paid,0
60,CUST0020,Google,Direct,1
35,CUST4638,YouTube,Organic,0
43,CUST4041,Google,Paid,1
44,CUST3644,Google,Direct,0
8,CUST0303,YouTube,Paid,1
8,CUST3604,Facebook,Social,1
49,CUST1678,Google,Direct,1
38,CUST0751,Google,Organic,1
6,CUST4327,Facebook,Paid,1
41,CUST2978,Facebook,Referral,0
9,CUST3842,Facebook,Referral,1
47,CUST0019,Instagram,Email,0
39,CUST1453,Google,Organic,1
39,CUST0301,Google,Referral,0
25,CUST4753,Instagram,Referral,1
31,CUST2111,Facebook,Email,0
46,CUST1570,Google,Direct,0
58,CUST1150,YouTube,Social,0
56,CUST1832,Google,Paid,0
55,CUST2918,Facebook,Organic,0
27,CUST1098,YouTube,Email,0
15,CUST4627,Google,Direct,0
42,CUST2663,YouTube,Organic,0
45,CUST1611,Google,Email,1
16,CUST4752,Google,Email,1
35,CUST3236,Google,Paid,0
11,CUST0595,YouTube,Paid,1
57,CUST4608,YouTube,Social,1
40,CUST0011,Facebook,Email,1
31,CUST3380,Google,Referral,0
48,CUST4394,Google,Email,0
11,CUST2332,YouTube,Email,0
19,CUST4465,Google,Direct,1
38,CUST4860,Google,Referral,0
50,CUST2339,Facebook,Referral,1
13,CUST4563,Facebook,Referral,0
30,CUST2596,Google,Organic,0
59,CUST4363,Google,Referral,1
40,CUST0559,Instagram,Paid,1
41,CUST3120,Instagram,Email,0
11,CUST4635,Google,Direct,0
54,CUST1913,YouTube,Referral,0
14,CUST4226,Facebook,Paid,0
27,CUST4624,Facebook,Organic,1
28,CUST3855,Facebook,Social,1
40,CUST0978,Facebook,Referral,0
51,CUST2447,Facebook,Social,1
32,CUST3668,Facebook,Social,0
28,CUST2060,Facebook,Organic,1
4,CUST3123,Instagram,Email,1
30,CUST4106,YouTube,Organic,1
22,CUST0161,Instagram,Organic,1
4,CUST2589,YouTube,Paid,0
39,CUST0341,Instagram,Referral,0
43,CUST0550,Instagram,Organic,0
51,CUST4958,YouTube,Organic,1
58,CUST4721,YouTube,Email,0
50,CUST0163,Google,Organic,0
27,CUST2028,Google,Direct,1
22,CUST4051,Facebook,Referral,0
55,CUST3798,Facebook,Paid,1
26,CUST4062,Google,Referral,1
45,CUST2174,YouTube,Organic,0
50,CUST3233,Google,Direct,0
32,CUST4359,YouTube,Referral,0
59,CUST0984,Google,Direct,1
51,CUST0453,Google,Organic,1
30,CUST1139,YouTube,Social,0
38,CUST1481,Google,Direct,1
32,CUST4719,Instagram,Organic,1
42,CUST0440,YouTube,Referral,0
32,CUST2166,Google,Direct,1
29,CUST3805,Instagram,Social,0
25,CUST0251,Google,Direct,0
47,CUST1807,Facebook,Paid,0
53,CUST0190,Google,Email,1
42,CUST2715,Facebook,Organic,0
17,CUST1997,YouTube,Paid,0
15,CUST4117,YouTube,Referral,1
6,CUST4797,Google,Paid,1
26,CUST1123,Google,Direct,0
11,CUST0656,YouTube,Paid,0
59,CUST1003,Google,Direct,1
4,CUST1524,Instagram,Email,0
14,CUST2510,Facebook,Referral,1
22,CUST2324,YouTube,Email,0
34,CUST4966,Google,Organic,1
4,CUST0264,Instagram,Referral,1
16,CUST0985,YouTube,Social,0
5,CUST0189,Google,Social,0
22,CUST0433,Instagram,Organic,1
50,CUST4355,YouTube,Email,0
41,CUST4663,YouTube,Social,0
17,CUST4627,Instagram,Referral,1
43,CUST1759,YouTube,Email,0
54,CUST2924,YouTube,Referral,1
23,CUST4007,Instagram,Paid,1
20,CUST0994,Facebook,Paid,1
34,CUST0696,Facebook,Email,1
40,CUST1573,Google,Direct,1
16,CUST1346,Google,Organic,0
24,CUST1484,Facebook,Organic,0
7,CUST1110,Instagram,Social,1
51,CUST1294,YouTube,Social,1
35,CUST4804,Instagram,Paid,0
56,CUST1183,Google,Social,0
54,CUST1177,Google,Paid,0
13,CUST2624,YouTube,Organic,1
34,CUST0196,Google,Direct,1
50,CUST3896,YouTube,Paid,1
59,CUST1528,Google,Paid,1
29,CUST3944,Google,Direct,0
53,CUST3649,Instagram,Organic,0
26,CUST2983,Instagram,Organic,0
15,CUST1705,Google,Referral,1
28,CUST0879,YouTube,Referral,1
42,CUST0628,Facebook,Email,0
18,CUST4390,Instagram,Email,1
48,CUST2553,Instagram,Social,0
24,CUST3534,YouTube,Email,0
17,CUST0456,Google,Referral,0
40,CUST3384,YouTube,Referral,1
57,CUST1475,Facebook,Email,0
21,CUST0378,Facebook,Paid,0
10,CUST3790,Google,Direct,1
14,CUST2766,Instagram,Email,1
5,CUST0874,Google,Direct,0
49,CUST4771,Google,Direct,1
24,CUST0844,Facebook,Organic,0
56,CUST3643,Google,Referral,0
33,CUST0533,Google,Social,1
10,CUST1186,Google,Organic,1
47,CUST4814,Google,Direct,0
23,CUST0582,Instagram,Organic,0
23,CUST2171,Google,Organic,1
15,CUST1670,Google,Direct,0
17,CUST0105,Instagram,Email,0
43,CUST3600,Facebook,Email,0
60,CUST2630,YouTube,Email,0
47,CUST3705,YouTube,Email,0
22,CUST0135,Google,Referral,1
2,CUST3819,Google,Direct,0
17,CUST3059,Google,Direct,1
2,CUST4469,Instagram,Social,0
11,CUST4425,Instagram,Referral,1
24,CUST1714,YouTube,Email,1
14,CUST4248,YouTube,Email,1
16,CUST0963,Google,Direct,0
31,CUST1756,Facebook,Paid,1
6,CUST3556,YouTube,Paid,0
17,CUST0629,Facebook,Organic,1
32,CUST2622,Instagram,Paid,1
8,CUST1207,Google,Direct,0
40,CUST4862,Facebook,Email,1
36,CUST1463,Instagram,Social,0
30,CUST3732,Facebook,Social,1
15,CUST2356,Facebook,Organic,1
9,CUST4088,YouTube,Referral,1
7,CUST0414,Google,Referral,0
42,CUST0721,Instagram,Social,0
20,CUST1922,YouTube,Social,0
27,CUST0789,YouTube,Referral,1
48,CUST2391,Google,Social,0
43,CUST1111,Google,Social,0
34,CUST1606,Google,Paid,1
30,CUST0143,YouTube,Social,0
3,CUST2400,Facebook,Organic,1
14,CUST3455,YouTube,Social,1
53,CUST2601,Facebook,Paid,0
57,CUST2719,Google,Direct,0
2,CUST0243,Google,Social,1
59,CUST3115,YouTube,Paid,0
42,CUST2266,YouTube,Referral,1
37,CUST4975,Google,Direct,1
3,CUST4276,Instagram,Email,0
39,CUST4582,Instagram,Email,0
30,CUST3267,Facebook,Social,0
22,CUST3297,Instagram,Organic,1
50,CUST1761,Instagram,Referral,1
29,CUST3684,YouTube,Referral,0
58,CUST2928,Instagram,Social,1
7,CUST0196,Google,Paid,1
47,CUST1253,Facebook,Organic,1
25,CUST3888,Facebook,Social,1
17,CUST3740,Facebook,Email,1
53,CUST0022,YouTube,Organic,0
3,CUST0497,Instagram,Organic,1
10,CUST1058,YouTube,Organic,1
17,CUST4116,Google,Paid,0
43,CUST0999,YouTube,Email,1
20,CUST0745,Google,Direct,1
41,CUST3515,Instagram,Referral,1
52,CUST2521,Google,Referral,0
48,CUST2619,Facebook,Organic,0
13,CUST3180,Google,Direct,1
30,CUST3108,Google,Social,1
21,CUST0667,Facebook,Paid,0
35,CUST3704,Google,Direct,0
9,CUST3602,Facebook,Paid,1
30,CUST4826,Google,Referral,0
20,CUST0932,YouTube,Paid,1
34,CUST3692,Instagram,Social,0
39,CUST3652,Instagram,Social,1
17,CUST2902,YouTube,Organic,1
20,CUST3092,Facebook,Organic,0
33,CUST0209,Google,Social,1
18,CUST3818,Google,Referral,1
7,CUST0565,Google,Organic,0
16,CUST2163,Google,Organic,1
18,CUST0650,YouTube,Referral,0
16,CUST3342,YouTube,Social,0
32,CUST0574,Facebook,Organic,1
53,CUST0991,YouTube,Organic,0
33,CUST3518,Google,Direct,0
48,CUST1318,Instagram,Email,1
42,CUST1338,Facebook,Referral,1
48,CUST1504,Instagram,Referral,0
1,CUST0688,Google,Paid,0
50,CUST0756,Instagram,Social,0
33,CUST0763,Google,Direct,0
60,CUST2518,Google,Paid,0
37,CUST1276,YouTube,Referral,1
42,CUST0366,Google,Direct,1
46,CUST4980,Google,Direct,0
7,CUST3897,YouTube,Social,1
32,CUST4710,Instagram,Referral,1
43,CUST0832,Google,Paid,0
18,CUST4150,YouTube,Social,1
22,CUST4638,YouTube,Email,0
13,CUST1124,YouTube,Email,0
58,CUST0011,Google,Referral,0
25,CUST0319,Instagram,Social,1
44,CUST3904,Facebook,Paid,1
27,CUST0621,Facebook,Organic,0
7,CUST2568,Google,Direct,0
46,CUST0255,Instagram,Referral,0
53,CUST2274,YouTube,Social,1
38,CUST3110,Facebook,Organic,1
37,CUST4765,Google,Direct,1
18,CUST3900,Facebook,Social,1
27,CUST1867,Facebook,Organic,0
1,CUST2663,Google,Paid,1
18,CUST4234,Google,Direct,0
36,CUST0364,YouTube,Paid,1
46,CUST0405,YouTube,Email,1
42,CUST0693,Instagram,Organic,1
7,CUST3521,Instagram,Referral,1
48,CUST4763,Google,Direct,0
35,CUST2084,Facebook,Social,0
1,CUST2726,Instagram,Organic,0
16,CUST0321,YouTube,Organic,0
9,CUST0197,Google,Social,1
44,CUST0978,Google,Referral,0
22,CUST0257,Google,Social,1
53,CUST1085,Facebook,Paid,1
16,CUST2553,Google,Referral,1
48,CUST3442,Instagram,Social,1
22,CUST1819,Facebook,Social,1
37,CUST2036,Instagram,Referral,0
6,CUST3136,Google,Social,1
30,CUST3999,YouTube,Paid,1
34,CUST2400,Facebook,Paid,0
21,CUST3863,Instagram,Email,0
55,CUST4622,Google,Email,0
37,CUST1785,Google,Social,1
25,CUST1811,YouTube,Social,0
24,CUST2220,Facebook,Email,1
34,CUST0212,YouTube,Email,0
31,CUST3336,YouTube,Paid,1
17,CUST2570,Facebook,Paid,1
37,CUST4946,YouTube,Referral,0
53,CUST4684,Instagram,Referral,1
1,CUST2183,YouTube,Organic,1
46,CUST1286,Instagram,Social,1
20,CUST2590,Instagram,Social,1
28,CUST4733,YouTube,Referral,0
32,CUST4749,Facebook,Email,0
36,CUST4067,Facebook,Email,1
44,CUST0774,YouTube,Referral,1
21,CUST3365,Google,Email,1
9,CUST4122,Facebook,Social,0
26,CUST4259,Google,Email,1
17,CUST2269,Facebook,Email,1
25,CUST1609,Google,Direct,0
27,CUST3010,Google,Direct,0
30,CUST4238,Facebook,Paid,0
33,CUST0034,Google,Direct,1
49,CUST3498,Google,Email,1
15,CUST1992,Google,Paid,1
19,CUST3093,Google,Direct,1
42,CUST1528,YouTube,Email,1
35,CUST2416,Google,Paid,1
42,CUST2124,YouTube,Paid,0
18,CUST0047,Instagram,Social,0
11,CUST5000,Google,Paid,0
30,CUST4131,Instagram,Referral,0
5,CUST1768,Google,Paid,0
37,CUST0937,Facebook,Email,1
42,CUST0505,YouTube,Paid,1
37,CUST2719,YouTube,Paid,1
24,CUST1203,Facebook,Email,0
43,CUST0313,Google,Referral,1
9,CUST3122,Google,Referral,1
41,CUST1027,Google,Direct,0
15,CUST1067,Google,Direct,0
12,CUST2763,Facebook,Organic,1
8,CUST4827,Google,Direct,0
1,CUST2050,Facebook,Paid,1
40,CUST0141,YouTube,Social,1
43,CUST3026,Google,Direct,1
10,CUST0862,Instagram,Email,1
30,CUST2077,Google,Email,0
19,CUST1685,Facebook,Referral,0
1,CUST4240,Facebook,Email,1
17,CUST2563,Google,Direct,0
59,CUST2955,Facebook,Organic,0
22,CUST0319,Google,Paid,1
