Transaction_ID,Customer_ID,Product_ID,Transaction_Date,Total_Price,Quantity,Payment_Method
TX0171_1,CUST0231,PRD003,,2396,4,
TX0172_1,CUST0232,PRD010,,1396,4,
TX0172_2,CUST0232,PRD036,,2198,2,
TX0172_3,CUST0232,PRD029,,745,5,
TX0172_4,CUST0232,PRD017,,445,5,
TX0173_1,CUST0233,PRD004,,9995,5,
TX0173_2,CUST0233,PRD013,,3897,3,
TX0173_3,CUST0233,PRD020,,999,1,
TX0173_4,CUST0233,PRD028,,1198,2,
TX0173_5,CUST0233,PRD014,,4796,4,
TX0174_1,CUST0236,PRD029,,298,2,
TX0175_1,CUST0237,PRD036,,3297,3,
TX0175_2,CUST0237,PRD032,,2397,3,
TX0175_3,CUST0237,PRD022,,3598,2,
TX0176_1,CUST0238,PRD023,,6995,5,
TX0176_2,CUST0238,PRD018,,5697,3,
TX0176_3,CUST0238,PRD031,,1199,1,
TX0176_4,CUST0238,PRD022,,3598,2,
TX0176_5,CUST0238,PRD005,,299,1,
TX0177_1,CUST0239,PRD003,,2396,4,
TX0178_1,CUST0242,PRD034,,649,1,
TX0178_2,CUST0242,PRD036,,4396,4,
TX0178_3,CUST0242,PRD018,,9495,5,
TX0178_4,CUST0242,PRD006,,249,1,
TX0178_5,CUST0242,PRD015,,6995,5,
TX0179_1,CUST0243,PRD011,,597,3,
TX0180_1,CUST0244,PRD031,,2398,2,
TX0180_2,CUST0244,PRD012,,1499,1,
TX0180_3,CUST0244,PRD004,,7996,4,
TX0180_4,CUST0244,PRD009,,2996,4,
TX0180_5,CUST0244,PRD014,,2398,2,
TX0181_1,CUST0245,PRD017,,445,5,
TX0181_2,CUST0245,PRD003,,2396,4,
TX0181_3,CUST0245,PRD010,,1745,5,
TX0182_1,CUST0246,PRD012,,5996,4,
TX0182_2,CUST0246,PRD015,,2798,2,
TX0182_3,CUST0246,PRD034,,649,1,
TX0182_4,CUST0246,PRD010,,1745,5,
TX0183_1,CUST0247,PRD004,,5997,3,
TX0183_2,CUST0247,PRD034,,649,1,
TX0183_3,CUST0247,PRD017,,445,5,
TX0183_4,CUST0247,PRD010,,1396,4,
TX0183_5,CUST0247,PRD024,,358,2,
TX0184_1,CUST0249,PRD028,,2396,4,
TX0184_2,CUST0249,PRD008,,3596,4,
TX0185_1,CUST0250,PRD029,,745,5,
TX0185_2,CUST0250,PRD004,,7996,4,
TX0185_3,CUST0250,PRD021,,2495,5,
TX0186_1,CUST0251,PRD015,,5596,4,
TX0186_2,CUST0251,PRD003,,1797,3,
TX0187_1,CUST0252,PRD021,,1996,4,
TX0187_2,CUST0252,PRD015,,5596,4,
TX0188_1,CUST0253,PRD031,,3597,3,
TX0189_1,CUST0254,PRD030,,2097,3,
TX0189_2,CUST0254,PRD013,,6495,5,
TX0189_3,CUST0254,PRD008,,3596,4,
TX0189_4,CUST0254,PRD028,,599,1,
TX0189_5,CUST0254,PRD031,,5995,5,
TX0190_1,CUST0255,PRD020,,2997,3,
TX0190_2,CUST0255,PRD030,,3495,5,
TX0190_3,CUST0255,PRD021,,499,1,
TX0191_1,CUST0256,PRD015,,1399,1,
TX0191_2,CUST0256,PRD014,,3597,3,
TX0192_1,CUST0257,PRD008,,899,1,
TX0192_2,CUST0257,PRD010,,698,2,
TX0192_3,CUST0257,PRD018,,5697,3,
TX0192_4,CUST0257,PRD023,,1399,1,
TX0193_1,CUST0258,PRD016,,1645,5,
TX0194_1,CUST0259,PRD026,,4245,5,
TX0194_2,CUST0259,PRD032,,3995,5,
TX0194_3,CUST0259,PRD015,,1399,1,
TX0194_4,CUST0259,PRD031,,1199,1,
TX0194_5,CUST0259,PRD031,,3597,3,
TX0195_1,CUST0260,PRD019,,1596,4,
TX0195_2,CUST0260,PRD005,,1196,4,
TX0195_3,CUST0260,PRD018,,1899,1,
TX0195_4,CUST0260,PRD007,,1998,2,
TX0195_5,CUST0260,PRD021,,499,1,
TX0196_1,CUST0261,PRD028,,2396,4,
TX0196_2,CUST0261,PRD032,,3995,5,
TX0197_1,CUST0262,PRD018,,3798,2,
TX0197_2,CUST0262,PRD007,,4995,5,
TX0197_3,CUST0262,PRD013,,1299,1,
TX0198_1,CUST0264,PRD024,,179,1,
TX0198_2,CUST0264,PRD016,,658,2,
TX0199_1,CUST0266,PRD023,,5596,4,
TX0199_2,CUST0266,PRD008,,1798,2,
TX0200_1,CUST0267,PRD015,,2798,2,
TX0200_2,CUST0267,PRD009,,3745,5,
TX0200_3,CUST0267,PRD016,,987,3,
TX0200_4,CUST0267,PRD030,,699,1,
TX0200_5,CUST0267,PRD007,,1998,2,
TX0201_1,CUST0268,PRD024,,895,5,
TX0202_1,CUST0269,PRD013,,5196,4,
TX0202_2,CUST0269,PRD033,,5996,4,
TX0202_3,CUST0269,PRD010,,349,1,
TX0202_4,CUST0269,PRD016,,987,3,
TX0203_1,CUST0270,PRD027,,598,2,
TX0203_2,CUST0270,PRD029,,745,5,
TX0204_1,CUST0273,PRD019,,798,2,
TX0205_1,CUST0274,PRD029,,596,4,
TX0205_2,CUST0274,PRD018,,5697,3,
TX0205_3,CUST0274,PRD029,,447,3,
TX0206_1,CUST0275,PRD014,,3597,3,
TX0206_2,CUST0275,PRD031,,3597,3,
TX0206_3,CUST0275,PRD022,,8995,5,
TX0207_1,CUST0276,PRD017,,267,3,
TX0207_2,CUST0276,PRD013,,3897,3,
TX0207_3,CUST0276,PRD028,,2995,5,
TX0207_4,CUST0276,PRD017,,89,1,
TX0208_1,CUST0278,PRD005,,897,3,
TX0209_1,CUST0281,PRD032,,1598,2,
TX0210_1,CUST0282,PRD015,,1399,1,
TX0210_2,CUST0282,PRD022,,3598,2,
TX0210_3,CUST0282,PRD009,,3745,5,
TX0210_4,CUST0282,PRD036,,1099,1,
TX0210_5,CUST0282,PRD013,,3897,3,
TX0211_1,CUST0283,PRD013,,5196,4,
TX0211_2,CUST0283,PRD031,,5995,5,
TX0211_3,CUST0283,PRD022,,5397,3,
TX0211_4,CUST0283,PRD033,,2998,2,
TX0212_1,CUST0284,PRD005,,598,2,
TX0213_1,CUST0285,PRD008,,1798,2,
TX0213_2,CUST0285,PRD001,,1998,2,
TX0213_3,CUST0285,PRD013,,1299,1,
TX0213_4,CUST0285,PRD028,,599,1,
TX0213_5,CUST0285,PRD024,,358,2,
TX0214_1,CUST0286,PRD018,,9495,5,
TX0215_1,CUST0288,PRD034,,649,1,
TX0215_2,CUST0288,PRD009,,3745,5,
TX0215_3,CUST0288,PRD022,,3598,2,
TX0216_1,CUST0289,PRD036,,4396,4,
TX0217_1,CUST0290,PRD001,,3996,4,
TX0217_2,CUST0290,PRD007,,1998,2,
TX0218_1,CUST0291,PRD026,,3396,4,
TX0218_2,CUST0291,PRD028,,2995,5,
TX0218_3,CUST0291,PRD024,,895,5,
TX0218_4,CUST0291,PRD034,,649,1,
TX0218_5,CUST0291,PRD035,,6495,5,
TX0219_1,CUST0292,PRD012,,2998,2,
TX0219_2,CUST0292,PRD023,,5596,4,
TX0219_3,CUST0292,PRD003,,1198,2,
TX0220_1,CUST0293,PRD028,,599,1,
TX0220_2,CUST0293,PRD021,,499,1,
TX0221_1,CUST0295,PRD001,,999,1,
TX0221_2,CUST0295,PRD033,,5996,4,
TX0221_3,CUST0295,PRD020,,3996,4,
TX0221_4,CUST0295,PRD024,,716,4,
TX0222_1,CUST0296,PRD031,,4796,4,
TX0223_1,CUST0298,PRD005,,299,1,
TX0223_2,CUST0298,PRD021,,998,2,
TX0223_3,CUST0298,PRD001,,4995,5,
TX0224_1,CUST0299,PRD008,,1798,2,
TX0224_2,CUST0299,PRD022,,5397,3,
TX0224_3,CUST0299,PRD035,,3897,3,
TX0224_4,CUST0299,PRD035,,2598,2,
TX0225_1,CUST0300,PRD033,,2998,2,
TX0225_2,CUST0300,PRD020,,4995,5,
TX0225_3,CUST0300,PRD023,,1399,1,
TX0225_4,CUST0300,PRD014,,2398,2,
TX0225_5,CUST0300,PRD021,,499,1,
TX0226_1,CUST0301,PRD026,,1698,2,
TX0226_2,CUST0301,PRD014,,4796,4,
TX0227_1,CUST0302,PRD024,,716,4,
TX0227_2,CUST0302,PRD020,,3996,4,
TX0227_3,CUST0302,PRD005,,1495,5,
TX0227_4,CUST0302,PRD017,,445,5,
TX0227_5,CUST0302,PRD024,,358,2,
TX0228_1,CUST0303,PRD036,,1099,1,
TX0228_2,CUST0303,PRD017,,445,5,
TX0228_3,CUST0303,PRD032,,3995,5,
TX0228_4,CUST0303,PRD013,,3897,3,
TX0228_5,CUST0303,PRD014,,2398,2,
TX0229_1,CUST0304,PRD001,,1998,2,
TX0229_2,CUST0304,PRD034,,2596,4,
TX0229_3,CUST0304,PRD021,,998,2,
TX0229_4,CUST0304,PRD011,,597,3,
TX0229_5,CUST0304,PRD012,,5996,4,
TX0230_1,CUST0305,PRD027,,598,2,
TX0230_2,CUST0305,PRD012,,4497,3,
TX0230_3,CUST0305,PRD021,,1497,3,
TX0230_4,CUST0305,PRD031,,4796,4,
TX0230_5,CUST0305,PRD003,,2396,4,
TX0231_1,CUST0306,PRD029,,596,4,
TX0231_2,CUST0306,PRD033,,1499,1,
TX0231_3,CUST0306,PRD025,,899,1,
TX0232_1,CUST0307,PRD019,,1197,3,
TX0232_2,CUST0307,PRD030,,3495,5,
TX0232_3,CUST0307,PRD035,,5196,4,
TX0233_1,CUST0308,PRD005,,897,3,
TX0233_2,CUST0308,PRD021,,499,1,
TX0233_3,CUST0308,PRD002,,2397,3,
TX0233_4,CUST0308,PRD027,,1196,4,
TX0233_5,CUST0308,PRD020,,2997,3,
TX0234_1,CUST0309,PRD021,,2495,5,
TX0234_2,CUST0309,PRD010,,1745,5,
TX0235_1,CUST0310,PRD035,,2598,2,
TX0235_2,CUST0310,PRD027,,897,3,
TX0235_3,CUST0310,PRD011,,995,5,
TX0235_4,CUST0310,PRD034,,2596,4,
TX0235_5,CUST0310,PRD003,,1198,2,
TX0236_1,CUST0311,PRD004,,3998,2,
TX0236_2,CUST0311,PRD007,,1998,2,
TX0237_1,CUST0312,PRD030,,1398,2,
TX0237_2,CUST0312,PRD014,,1199,1,
TX0238_1,CUST0315,PRD032,,2397,3,
TX0238_2,CUST0315,PRD028,,1198,2,
TX0238_3,CUST0315,PRD002,,799,1,
TX0238_4,CUST0315,PRD021,,998,2,
TX0239_1,CUST0316,PRD024,,716,4,
TX0239_2,CUST0316,PRD032,,1598,2,
TX0239_3,CUST0316,PRD002,,3995,5,
TX0239_4,CUST0316,PRD019,,399,1,
TX0240_1,CUST0319,PRD033,,7495,5,
TX0240_2,CUST0319,PRD008,,2697,3,
TX0240_3,CUST0319,PRD015,,2798,2,
TX0241_1,CUST0321,PRD033,,7495,5,
TX0241_2,CUST0321,PRD004,,9995,5,
TX0241_3,CUST0321,PRD033,,1499,1,
TX0241_4,CUST0321,PRD024,,716,4,
TX0242_1,CUST0322,PRD030,,1398,2,
TX0242_2,CUST0322,PRD021,,998,2,
TX0242_3,CUST0322,PRD024,,179,1,
TX0242_4,CUST0322,PRD020,,1998,2,
TX0242_5,CUST0322,PRD032,,1598,2,
TX0243_1,CUST0323,PRD018,,9495,5,
TX0243_2,CUST0323,PRD036,,2198,2,
TX0244_1,CUST0324,PRD034,,1298,2,
TX0244_2,CUST0324,PRD024,,716,4,
TX0244_3,CUST0324,PRD017,,267,3,
TX0244_4,CUST0324,PRD024,,179,1,
TX0244_5,CUST0324,PRD009,,3745,5,
TX0245_1,CUST0325,PRD023,,6995,5,
TX0245_2,CUST0325,PRD036,,4396,4,
TX0245_3,CUST0325,PRD004,,5997,3,
TX0245_4,CUST0325,PRD004,,1999,1,
TX0246_1,CUST0326,PRD029,,447,3,
TX0246_2,CUST0326,PRD017,,89,1,
TX0247_1,CUST0327,PRD031,,3597,3,
TX0248_1,CUST0329,PRD019,,1197,3,
TX0248_2,CUST0329,PRD018,,1899,1,
TX0248_3,CUST0329,PRD010,,698,2,
TX0248_4,CUST0329,PRD005,,897,3,
TX0248_5,CUST0329,PRD031,,3597,3,
TX0249_1,CUST0334,PRD013,,6495,5,
TX0250_1,CUST0336,PRD013,,5196,4,
TX0250_2,CUST0336,PRD028,,599,1,
TX0250_3,CUST0336,PRD030,,2097,3,
TX0251_1,CUST0337,PRD014,,3597,3,
TX0251_2,CUST0337,PRD003,,1797,3,
TX0252_1,CUST0338,PRD004,,3998,2,
TX0252_2,CUST0338,PRD004,,9995,5,
TX0253_1,CUST0341,PRD030,,1398,2,
TX0254_1,CUST0342,PRD026,,849,1,
TX0254_2,CUST0342,PRD023,,2798,2,
TX0255_1,CUST0344,PRD014,,2398,2,
TX0255_2,CUST0344,PRD030,,699,1,
TX0255_3,CUST0344,PRD033,,4497,3,
TX0256_1,CUST0345,PRD035,,3897,3,
TX0256_2,CUST0345,PRD012,,1499,1,
TX0256_3,CUST0345,PRD032,,1598,2,
TX0256_4,CUST0345,PRD028,,1198,2,
TX0256_5,CUST0345,PRD036,,2198,2,
TX0257_1,CUST0346,PRD003,,1198,2,
TX0257_2,CUST0346,PRD022,,5397,3,
TX0258_1,CUST0347,PRD032,,1598,2,
TX0259_1,CUST0348,PRD035,,1299,1,
TX0259_2,CUST0348,PRD020,,999,1,
TX0259_3,CUST0348,PRD030,,1398,2,
TX0259_4,CUST0348,PRD002,,3995,5,
TX0259_5,CUST0348,PRD006,,996,4,
TX0260_1,CUST0349,PRD004,,3998,2,
TX0260_2,CUST0349,PRD005,,299,1,
TX0260_3,CUST0349,PRD017,,89,1,
TX0260_4,CUST0349,PRD020,,1998,2,
TX0260_5,CUST0349,PRD032,,3196,4,
TX0261_1,CUST0350,PRD034,,1298,2,
TX0261_2,CUST0350,PRD014,,3597,3,
TX0261_3,CUST0350,PRD008,,2697,3,
TX0262_1,CUST0352,PRD007,,2997,3,
TX0262_2,CUST0352,PRD022,,7196,4,
TX0262_3,CUST0352,PRD012,,5996,4,
TX0262_4,CUST0352,PRD005,,897,3,
TX0263_1,CUST0355,PRD006,,498,2,
TX0264_1,CUST0356,PRD010,,349,1,
TX0264_2,CUST0356,PRD016,,329,1,
TX0264_3,CUST0356,PRD036,,5495,5,
TX0265_1,CUST0358,PRD032,,2397,3,
TX0266_1,CUST0359,PRD006,,996,4,
TX0267_1,CUST0360,PRD001,,2997,3,
TX0267_2,CUST0360,PRD018,,5697,3,
TX0268_1,CUST0361,PRD022,,8995,5,
TX0268_2,CUST0361,PRD014,,5995,5,
TX0268_3,CUST0361,PRD018,,7596,4,
TX0268_4,CUST0361,PRD030,,2097,3,
TX0269_1,CUST0362,PRD033,,1499,1,
TX0269_2,CUST0362,PRD028,,599,1,
TX0269_3,CUST0362,PRD003,,1198,2,
TX0269_4,CUST0362,PRD023,,5596,4,
TX0270_1,CUST0364,PRD015,,5596,4,
TX0271_1,CUST0365,PRD034,,649,1,
TX0272_1,CUST0367,PRD006,,249,1,
TX0272_2,CUST0367,PRD018,,3798,2,
TX0273_1,CUST0369,PRD010,,698,2,
TX0273_2,CUST0369,PRD023,,5596,4,
TX0273_3,CUST0369,PRD023,,1399,1,
TX0274_1,CUST0370,PRD026,,3396,4,
TX0274_2,CUST0370,PRD008,,3596,4,
TX0274_3,CUST0370,PRD007,,999,1,
TX0274_4,CUST0370,PRD035,,1299,1,
TX0274_5,CUST0370,PRD029,,447,3,
TX0275_1,CUST0371,PRD024,,179,1,
TX0275_2,CUST0371,PRD002,,3995,5,
TX0275_3,CUST0371,PRD032,,799,1,
TX0275_4,CUST0371,PRD028,,1797,3,
TX0276_1,CUST0372,PRD012,,4497,3,
TX0276_2,CUST0372,PRD029,,447,3,
TX0276_3,CUST0372,PRD006,,498,2,
TX0277_1,CUST0373,PRD005,,1196,4,
TX0277_2,CUST0373,PRD015,,2798,2,
TX0277_3,CUST0373,PRD002,,2397,3,
TX0278_1,CUST0374,PRD023,,5596,4,
TX0278_2,CUST0374,PRD025,,3596,4,
TX0278_3,CUST0374,PRD019,,1596,4,
TX0279_1,CUST0375,PRD034,,2596,4,
TX0279_2,CUST0375,PRD010,,698,2,
TX0279_3,CUST0375,PRD014,,5995,5,
TX0279_4,CUST0375,PRD015,,6995,5,
TX0280_1,CUST0377,PRD034,,649,1,
TX0281_1,CUST0382,PRD006,,996,4,
TX0281_2,CUST0382,PRD029,,596,4,
TX0281_3,CUST0382,PRD013,,5196,4,
TX0282_1,CUST0383,PRD020,,3996,4,
TX0282_2,CUST0383,PRD026,,3396,4,
TX0282_3,CUST0383,PRD003,,599,1,
TX0282_4,CUST0383,PRD021,,499,1,
TX0282_5,CUST0383,PRD031,,2398,2,
TX0283_1,CUST0385,PRD025,,1798,2,
TX0283_2,CUST0385,PRD003,,1797,3,
TX0284_1,CUST0389,PRD029,,745,5,
TX0284_2,CUST0389,PRD032,,2397,3,
TX0285_1,CUST0390,PRD034,,649,1,
TX0285_2,CUST0390,PRD018,,3798,2,
TX0286_1,CUST0391,PRD017,,445,5,
TX0286_2,CUST0391,PRD022,,8995,5,
TX0286_3,CUST0391,PRD002,,3995,5,
TX0286_4,CUST0391,PRD021,,1996,4,
TX0287_1,CUST0392,PRD027,,1196,4,
TX0287_2,CUST0392,PRD013,,6495,5,
TX0287_3,CUST0392,PRD004,,5997,3,
TX0288_1,CUST0393,PRD030,,3495,5,
TX0288_2,CUST0393,PRD018,,5697,3,
TX0289_1,CUST0394,PRD005,,299,1,
TX0289_2,CUST0394,PRD036,,4396,4,
TX0290_1,CUST0395,PRD016,,329,1,
TX0290_2,CUST0395,PRD017,,178,2,
TX0291_1,CUST0397,PRD033,,2998,2,
TX0291_2,CUST0397,PRD033,,5996,4,
TX0291_3,CUST0397,PRD021,,1996,4,
TX0291_4,CUST0397,PRD030,,2097,3,
TX0291_5,CUST0397,PRD032,,2397,3,
TX0292_1,CUST0398,PRD004,,1999,1,
TX0292_2,CUST0398,PRD034,,3245,5,
TX0293_1,CUST0399,PRD035,,1299,1,
TX0293_2,CUST0399,PRD001,,3996,4,
TX0293_3,CUST0399,PRD012,,5996,4,
TX0293_4,CUST0399,PRD022,,5397,3,
TX0293_5,CUST0399,PRD018,,9495,5,
TX0294_1,CUST0401,PRD022,,7196,4,
TX0294_2,CUST0401,PRD015,,5596,4,
TX0294_3,CUST0401,PRD009,,2996,4,
TX0294_4,CUST0401,PRD012,,5996,4,
TX0294_5,CUST0401,PRD029,,596,4,
TX0295_1,CUST0402,PRD017,,445,5,
TX0295_2,CUST0402,PRD014,,3597,3,
TX0295_3,CUST0402,PRD029,,596,4,
TX0295_4,CUST0402,PRD013,,5196,4,
TX0295_5,CUST0402,PRD012,,7495,5,
TX0296_1,CUST0403,PRD011,,597,3,
TX0296_2,CUST0403,PRD004,,9995,5,
TX0297_1,CUST0404,PRD034,,2596,4,
TX0297_2,CUST0404,PRD018,,5697,3,
TX0297_3,CUST0404,PRD020,,1998,2,
TX0297_4,CUST0404,PRD024,,716,4,
TX0298_1,CUST0405,PRD005,,598,2,
TX0298_2,CUST0405,PRD034,,2596,4,
TX0298_3,CUST0405,PRD021,,998,2,
TX0299_1,CUST0406,PRD035,,6495,5,
TX0300_1,CUST0407,PRD035,,2598,2,
TX0300_2,CUST0407,PRD025,,3596,4,
TX0301_1,CUST0408,PRD003,,1198,2,
TX0301_2,CUST0408,PRD006,,249,1,
TX0301_3,CUST0408,PRD023,,5596,4,
TX0301_4,CUST0408,PRD007,,1998,2,
TX0301_5,CUST0408,PRD034,,1947,3,
TX0302_1,CUST0409,PRD014,,1199,1,
TX0302_2,CUST0409,PRD005,,1495,5,
TX0302_3,CUST0409,PRD004,,9995,5,
TX0302_4,CUST0409,PRD028,,599,1,
TX0302_5,CUST0409,PRD034,,649,1,
TX0303_1,CUST0410,PRD031,,4796,4,
TX0303_2,CUST0410,PRD013,,5196,4,
TX0303_3,CUST0410,PRD031,,3597,3,
TX0304_1,CUST0412,PRD014,,5995,5,
TX0305_1,CUST0413,PRD024,,716,4,
TX0306_1,CUST0414,PRD013,,3897,3,
TX0306_2,CUST0414,PRD012,,7495,5,
TX0306_3,CUST0414,PRD035,,3897,3,
TX0307_1,CUST0415,PRD019,,1197,3,
TX0307_2,CUST0415,PRD001,,4995,5,
TX0307_3,CUST0415,PRD006,,249,1,
TX0307_4,CUST0415,PRD027,,598,2,
TX0308_1,CUST0417,PRD017,,178,2,
TX0308_2,CUST0417,PRD034,,3245,5,
TX0308_3,CUST0417,PRD011,,597,3,
TX0308_4,CUST0417,PRD034,,649,1,
TX0308_5,CUST0417,PRD026,,1698,2,
TX0309_1,CUST0418,PRD027,,897,3,
TX0310_1,CUST0421,PRD028,,2995,5,
TX0311_1,CUST0422,PRD004,,1999,1,
TX0311_2,CUST0422,PRD011,,398,2,
TX0311_3,CUST0422,PRD007,,2997,3,
TX0312_1,CUST0424,PRD036,,1099,1,
TX0313_1,CUST0429,PRD023,,5596,4,
TX0313_2,CUST0429,PRD020,,2997,3,
TX0314_1,CUST0430,PRD023,,6995,5,
TX0314_2,CUST0430,PRD003,,1198,2,
TX0314_3,CUST0430,PRD012,,7495,5,
TX0315_1,CUST0431,PRD013,,6495,5,
TX0315_2,CUST0431,PRD028,,2995,5,
TX0316_1,CUST0433,PRD022,,1799,1,
TX0316_2,CUST0433,PRD024,,358,2,
TX0316_3,CUST0433,PRD012,,5996,4,
TX0316_4,CUST0433,PRD016,,658,2,
TX0316_5,CUST0433,PRD034,,1947,3,
TX0317_1,CUST0434,PRD006,,747,3,
TX0317_2,CUST0434,PRD027,,1196,4,
TX0317_3,CUST0434,PRD004,,9995,5,
TX0317_4,CUST0434,PRD030,,1398,2,
TX0318_1,CUST0435,PRD003,,599,1,
TX0319_1,CUST0436,PRD030,,2097,3,
TX0319_2,CUST0436,PRD018,,3798,2,
TX0320_1,CUST0437,PRD022,,5397,3,
TX0321_1,CUST0439,PRD010,,349,1,
TX0321_2,CUST0439,PRD019,,798,2,
TX0321_3,CUST0439,PRD023,,4197,3,
TX0322_1,CUST0442,PRD024,,895,5,
TX0322_2,CUST0442,PRD023,,5596,4,
TX0322_3,CUST0442,PRD010,,349,1,
TX0322_4,CUST0442,PRD015,,6995,5,
TX0322_5,CUST0442,PRD003,,599,1,
TX0323_1,CUST0444,PRD003,,599,1,
TX0323_2,CUST0444,PRD035,,6495,5,
TX0323_3,CUST0444,PRD013,,1299,1,
TX0323_4,CUST0444,PRD012,,2998,2,
TX0323_5,CUST0444,PRD004,,7996,4,
TX0324_1,CUST0445,PRD005,,1495,5,
TX0325_1,CUST0446,PRD003,,1198,2,
TX0325_2,CUST0446,PRD025,,1798,2,
TX0325_3,CUST0446,PRD021,,499,1,
TX0326_1,CUST0447,PRD003,,1198,2,
TX0326_2,CUST0447,PRD004,,9995,5,
TX0326_3,CUST0447,PRD028,,1797,3,
TX0326_4,CUST0447,PRD023,,5596,4,
TX0327_1,CUST0448,PRD012,,7495,5,
TX0327_2,CUST0448,PRD031,,1199,1,
TX0328_1,CUST0449,PRD011,,199,1,
TX0328_2,CUST0449,PRD011,,398,2,
TX0328_3,CUST0449,PRD017,,89,1,
TX0328_4,CUST0449,PRD005,,1196,4,
TX0328_5,CUST0449,PRD021,,998,2,
TX0329_1,CUST0450,PRD013,,5196,4,
TX0330_1,CUST0453,PRD013,,5196,4,
TX0330_2,CUST0453,PRD019,,1596,4,
TX0330_3,CUST0453,PRD036,,4396,4,
TX0330_4,CUST0453,PRD035,,6495,5,
TX0330_5,CUST0453,PRD030,,2097,3,
TX0331_1,CUST0455,PRD020,,999,1,
TX0331_2,CUST0455,PRD008,,899,1,
TX0331_3,CUST0455,PRD008,,1798,2,
TX0332_1,CUST0457,PRD029,,745,5,
TX0332_2,CUST0457,PRD018,,7596,4,
TX0332_3,CUST0457,PRD003,,2396,4,
TX0332_4,CUST0457,PRD020,,999,1,
TX0332_5,CUST0457,PRD020,,3996,4,
TX0333_1,CUST0458,PRD017,,267,3,
TX0333_2,CUST0458,PRD002,,3995,5,
TX0333_3,CUST0458,PRD028,,2995,5,
TX0333_4,CUST0458,PRD034,,2596,4,
TX0334_1,CUST0459,PRD015,,5596,4,
TX0334_2,CUST0459,PRD029,,447,3,
TX0334_3,CUST0459,PRD007,,999,1,
TX0335_1,CUST0460,PRD032,,799,1,
TX0335_2,CUST0460,PRD032,,3196,4,
TX0335_3,CUST0460,PRD007,,4995,5,
TX0336_1,CUST0462,PRD016,,1645,5,
TX0337_1,CUST0467,PRD019,,798,2,
TX0337_2,CUST0467,PRD021,,1996,4,
TX0337_3,CUST0467,PRD030,,699,1,
TX0338_1,CUST0469,PRD017,,89,1,
TX0338_2,CUST0469,PRD022,,8995,5,
TX0339_1,CUST0470,PRD016,,1316,4,
TX0339_2,CUST0470,PRD033,,1499,1,
TX0340_1,CUST0471,PRD007,,4995,5,
TX0340_2,CUST0471,PRD008,,3596,4,
TX0340_3,CUST0471,PRD030,,699,1,
TX0340_4,CUST0471,PRD007,,1998,2,
TX0340_5,CUST0471,PRD016,,1316,4,
TX0341_1,CUST0473,PRD030,,3495,5,
TX0341_2,CUST0473,PRD031,,3597,3,
TX0341_3,CUST0473,PRD019,,1596,4,
TX0341_4,CUST0473,PRD005,,1495,5,
TX0341_5,CUST0473,PRD014,,4796,4,
TX0342_1,CUST0474,PRD001,,3996,4,
TX0342_2,CUST0474,PRD014,,2398,2,
TX0342_3,CUST0474,PRD029,,745,5,
TX0343_1,CUST0476,PRD033,,5996,4,
TX0343_2,CUST0476,PRD008,,3596,4,
TX0343_3,CUST0476,PRD012,,7495,5,
TX0343_4,CUST0476,PRD004,,3998,2,
TX0343_5,CUST0476,PRD030,,1398,2,
TX0344_1,CUST0477,PRD036,,3297,3,
TX0344_2,CUST0477,PRD016,,1645,5,
TX0344_3,CUST0477,PRD012,,5996,4,
TX0344_4,CUST0477,PRD027,,598,2,
TX0344_5,CUST0477,PRD032,,2397,3,
TX0345_1,CUST0479,PRD020,,4995,5,
TX0345_2,CUST0479,PRD034,,649,1,
TX0345_3,CUST0479,PRD027,,299,1,
TX0346_1,CUST0481,PRD011,,995,5,
TX0347_1,CUST0482,PRD001,,4995,5,
TX0347_2,CUST0482,PRD018,,9495,5,
TX0348_1,CUST0483,PRD018,,9495,5,
TX0348_2,CUST0483,PRD025,,899,1,
TX0348_3,CUST0483,PRD003,,2995,5,
TX0348_4,CUST0483,PRD002,,799,1,
TX0349_1,CUST0485,PRD007,,3996,4,
TX0350_1,CUST0486,PRD006,,1245,5,
TX0350_2,CUST0486,PRD017,,89,1,
TX0350_3,CUST0486,PRD029,,298,2,
TX0350_4,CUST0486,PRD033,,1499,1,
TX0350_5,CUST0486,PRD011,,796,4,
TX0351_1,CUST0490,PRD021,,1996,4,
TX0351_2,CUST0490,PRD007,,999,1,
TX0352_1,CUST0494,PRD005,,897,3,
TX0352_2,CUST0494,PRD026,,849,1,
TX0352_3,CUST0494,PRD027,,1196,4,
TX0353_1,CUST0497,PRD032,,2397,3,
TX0353_2,CUST0497,PRD019,,1596,4,
TX0353_3,CUST0497,PRD009,,2996,4,
TX0353_4,CUST0497,PRD019,,1596,4,
TX0354_1,CUST0498,PRD024,,179,1,
TX0354_2,CUST0498,PRD008,,899,1,
TX0355_1,CUST0500,PRD014,,3597,3,
TX0355_2,CUST0500,PRD035,,6495,5,
TX0355_3,CUST0500,PRD019,,798,2,
TX0356_1,CUST0501,PRD025,,2697,3,
TX0357_1,CUST0503,PRD024,,537,3,
TX0357_2,CUST0503,PRD021,,1996,4,
TX0357_3,CUST0503,PRD033,,5996,4,
TX0358_1,CUST0510,PRD006,,249,1,
TX0358_2,CUST0510,PRD032,,799,1,
TX0358_3,CUST0510,PRD003,,1198,2,
TX0359_1,CUST0511,PRD028,,1797,3,
TX0359_2,CUST0511,PRD027,,598,2,
