Company_ID,Customer_ID,OS,Device_Type,Event_Name,Event_Value,Event_Count,Session_Duration,Session_Number
CMP003,CUST1538,Web,Tablet,begin_checkout,5,6,150,6
CMP005,CUST1869,Web,Tablet,purchase,7,5,891,11
CMP006,CUST1039,iOS,Mobile,sign_up,4,3,426,20
CMP004,CUST3716,iOS,Tablet,add_to_wishlist,2,10,591,6
CMP003,CUST3819,Web,Desktop,share,3,1,1591,12
CMP006,CUST4093,Web,Mobile,add_payment_info,6,3,197,18
CMP005,CUST0627,iOS,Mobile,view_item,1,8,315,18
CMP006,CUST3259,iOS,Mobile,search,2,10,579,1
CMP005,CUST4831,iOS,Tablet,sign_up,4,4,807,5
CMP003,CUST1569,Web,Mobile,share,3,7,718,13
CMP001,CUST3907,iOS,Mobile,share,3,5,292,6
CMP001,CUST0928,iOS,Mobile,sign_up,4,5,1313,20
CMP003,CUST1322,iOS,Mobile,search,2,1,1422,8
CMP004,CUST2657,Web,Tablet,add_payment_info,6,2,846,17
CMP006,CUST4787,Android,Tablet,view_item,1,3,1537,20
CMP001,CUST1439,Web,Desktop,add_payment_info,6,7,1689,12
CMP005,CUST1377,iOS,Tablet,add_to_cart,3,9,459,9
CMP005,CUST4152,iOS,Mobile,add_payment_info,6,6,477,20
CMP004,CUST4311,iOS,Mobile,purchase,7,1,173,17
CMP004,CUST0113,Web,Desktop,search,2,8,260,5
CMP003,CUST3814,iOS,Mobile,sign_up,4,2,653,14
CMP001,CUST3692,Web,Mobile,sign_up,4,9,1405,11
CMP002,CUST0966,Web,Tablet,view_item,1,7,1509,6
CMP002,CUST2164,Web,Mobile,sign_up,4,9,1524,8
CMP006,CUST1829,iOS,Mobile,add_to_wishlist,2,4,1006,9
CMP005,CUST0545,iOS,Tablet,add_payment_info,6,4,750,11
CMP003,CUST1148,Android,Mobile,add_payment_info,6,1,376,7
CMP002,CUST3386,Web,Mobile,share,3,10,1046,14
CMP004,CUST2728,Android,Mobile,login,1,1,1763,16
CMP006,CUST1263,Android,Tablet,add_payment_info,6,8,1243,16
CMP006,CUST0726,iOS,Tablet,share,3,6,246,4
CMP003,CUST4534,iOS,Mobile,add_to_cart,3,1,1741,6
CMP006,CUST4594,iOS,Mobile,add_to_wishlist,2,5,1654,1
CMP004,CUST2580,Android,Tablet,search,2,4,636,1
CMP003,CUST2985,iOS,Tablet,share,3,4,1677,18
CMP006,CUST2614,iOS,Tablet,search,2,1,588,14
CMP006,CUST0290,iOS,Tablet,remove_from_cart,0,4,489,15
CMP004,CUST0234,Android,Tablet,remove_from_cart,0,2,1234,9
CMP006,CUST2286,Web,Desktop,sign_up,4,7,86,9
CMP003,CUST2982,Web,Mobile,view_item,1,6,1031,11
CMP006,CUST4539,Web,Tablet,sign_up,4,1,530,20
CMP003,CUST1737,iOS,Mobile,add_to_wishlist,2,10,518,7
CMP002,CUST3327,Web,Mobile,sign_up,4,9,581,11
CMP002,CUST4169,Android,Mobile,purchase,7,8,484,8
CMP003,CUST2850,iOS,Tablet,search,2,6,1645,10
CMP003,CUST1220,Web,Tablet,view_item,1,9,909,2
CMP003,CUST4073,Web,Tablet,click_promotion,4,1,1581,19
CMP006,CUST4360,Android,Mobile,sign_up,4,7,1322,19
CMP005,CUST2759,Android,Mobile,add_to_cart,3,1,825,4
CMP006,CUST0515,Android,Mobile,sign_up,4,1,456,1
CMP006,CUST3796,Android,Tablet,remove_from_cart,0,3,1109,20
CMP004,CUST3828,Android,Mobile,purchase,7,8,1222,6
CMP006,CUST1806,Android,Mobile,add_to_wishlist,2,9,672,15
CMP002,CUST3787,iOS,Tablet,purchase,7,3,166,18
CMP003,CUST0799,iOS,Tablet,search,2,3,1475,1
CMP004,CUST3493,Web,Tablet,add_to_wishlist,2,4,1023,9
CMP001,CUST4933,Web,Tablet,click_promotion,4,8,405,8
CMP001,CUST0990,Android,Tablet,sign_up,4,9,882,17
CMP002,CUST3822,iOS,Tablet,add_payment_info,6,9,176,3
CMP001,CUST4980,Android,Tablet,add_to_cart,3,9,773,3
CMP002,CUST1963,Web,Mobile,add_to_cart,3,3,369,1
CMP001,CUST0415,Web,Tablet,purchase,7,10,1737,4
CMP002,CUST0969,Web,Desktop,search,2,8,1567,13
CMP006,CUST4297,iOS,Tablet,view_item,1,10,1165,16
CMP005,CUST3421,Web,Tablet,add_to_cart,3,9,1015,5
CMP005,CUST0420,iOS,Mobile,remove_from_cart,0,6,856,10
CMP006,CUST4144,Web,Desktop,purchase,7,3,178,7
CMP002,CUST0035,Android,Tablet,share,3,6,1751,13
CMP003,CUST2697,iOS,Tablet,add_to_wishlist,2,4,387,1
CMP006,CUST0536,iOS,Mobile,add_to_cart,3,5,1713,19
CMP002,CUST2908,Android,Mobile,sign_up,4,8,1350,5
CMP004,CUST3235,Android,Tablet,begin_checkout,5,2,851,18
CMP003,CUST1543,Android,Mobile,add_payment_info,6,2,842,3
CMP006,CUST1799,iOS,Tablet,remove_from_cart,0,2,1502,13
CMP004,CUST3919,Android,Tablet,add_payment_info,6,4,1063,3
CMP004,CUST2304,Web,Tablet,search,2,7,32,3
CMP001,CUST3329,Android,Mobile,add_payment_info,6,7,82,10
CMP004,CUST0983,Web,Mobile,add_to_cart,3,2,173,20
CMP004,CUST3400,iOS,Mobile,purchase,7,1,1348,5
CMP003,CUST1356,iOS,Mobile,view_item,1,7,1049,17
CMP001,CUST0232,Web,Mobile,purchase,7,9,1523,1
CMP003,CUST4100,Android,Mobile,begin_checkout,5,1,57,15
CMP002,CUST2182,iOS,Tablet,add_to_wishlist,2,3,134,4
CMP004,CUST1983,Android,Tablet,begin_checkout,5,4,1128,13
CMP002,CUST3649,Web,Mobile,search,2,1,1411,11
CMP004,CUST1198,Web,Mobile,begin_checkout,5,1,1713,1
CMP005,CUST4786,Android,Tablet,view_item,1,9,514,18
CMP005,CUST0937,iOS,Tablet,click_promotion,4,7,940,4
CMP004,CUST4834,iOS,Tablet,login,1,6,1583,6
CMP004,CUST3523,iOS,Mobile,add_to_wishlist,2,7,1563,20
CMP003,CUST4165,iOS,Mobile,begin_checkout,5,7,625,4
CMP003,CUST3748,Android,Mobile,add_to_cart,3,10,1356,13
CMP001,CUST3977,iOS,Mobile,add_payment_info,6,6,539,10
CMP006,CUST0175,Android,Tablet,remove_from_cart,0,10,332,4
CMP004,CUST4571,iOS,Mobile,share,3,10,533,14
CMP003,CUST2335,Android,Mobile,login,1,4,1337,13
CMP005,CUST1786,iOS,Tablet,search,2,4,284,15
CMP004,CUST1640,iOS,Mobile,sign_up,4,3,817,17
CMP005,CUST2860,Web,Tablet,click_promotion,4,3,1719,15
CMP005,CUST1503,Web,Mobile,add_payment_info,6,3,734,2
CMP001,CUST4453,Android,Tablet,search,2,5,1546,10
CMP005,CUST4371,Web,Tablet,remove_from_cart,0,3,977,10
CMP006,CUST4976,Android,Tablet,search,2,8,194,18
CMP006,CUST3092,iOS,Mobile,begin_checkout,5,9,1078,7
CMP002,CUST3418,Web,Desktop,share,3,6,610,6
CMP001,CUST0989,Android,Mobile,search,2,1,468,3
CMP004,CUST4649,Android,Mobile,add_to_wishlist,2,9,1122,13
CMP004,CUST3883,Android,Tablet,view_item,1,9,98,2
CMP001,CUST0429,iOS,Mobile,share,3,7,932,2
CMP005,CUST1407,Android,Tablet,remove_from_cart,0,8,1280,3
CMP002,CUST0613,Android,Tablet,begin_checkout,5,8,1709,12
CMP005,CUST1380,iOS,Mobile,remove_from_cart,0,3,1473,17
CMP003,CUST0436,iOS,Mobile,add_to_wishlist,2,7,39,9
CMP005,CUST2636,Android,Tablet,sign_up,4,7,939,8
CMP002,CUST2159,Android,Mobile,sign_up,4,3,409,12
CMP003,CUST2604,Web,Tablet,view_item,1,10,1671,1
CMP002,CUST1502,iOS,Mobile,search,2,9,695,13
CMP002,CUST2285,Web,Desktop,add_payment_info,6,6,1628,18
CMP005,CUST0677,iOS,Tablet,login,1,9,224,4
CMP002,CUST1808,iOS,Tablet,login,1,9,1290,8
CMP001,CUST0369,Web,Desktop,search,2,8,1289,20
CMP001,CUST4611,Android,Mobile,sign_up,4,2,866,6
CMP001,CUST3307,iOS,Mobile,view_item,1,10,1110,19
CMP002,CUST0576,iOS,Tablet,add_to_cart,3,4,1127,1
CMP004,CUST2649,Android,Mobile,click_promotion,4,6,655,16
CMP005,CUST1700,Android,Mobile,sign_up,4,2,1668,13
CMP002,CUST4186,Web,Mobile,remove_from_cart,0,7,1240,3
CMP004,CUST0942,Web,Tablet,view_item,1,10,46,2
CMP001,CUST1204,Android,Tablet,search,2,9,671,10
CMP001,CUST1644,iOS,Tablet,begin_checkout,5,6,1070,19
CMP002,CUST3857,iOS,Tablet,share,3,2,500,12
CMP005,CUST2121,Android,Mobile,search,2,7,1086,14
CMP004,CUST3514,Web,Tablet,purchase,7,6,291,2
CMP001,CUST1960,Android,Tablet,sign_up,4,9,1252,9
CMP006,CUST2715,Web,Desktop,purchase,7,4,99,1
CMP006,CUST2173,Web,Desktop,remove_from_cart,0,2,179,1
CMP002,CUST4732,Web,Tablet,remove_from_cart,0,1,502,14
CMP004,CUST1044,Android,Mobile,click_promotion,4,10,856,7
CMP002,CUST4694,Android,Tablet,purchase,7,4,1376,5
CMP003,CUST4281,Android,Tablet,search,2,8,227,16
CMP003,CUST0263,Web,Tablet,view_item,1,3,718,14
CMP003,CUST2791,iOS,Tablet,view_item,1,7,415,10
CMP005,CUST3559,Web,Tablet,add_to_cart,3,10,1444,6
CMP001,CUST2387,Android,Tablet,remove_from_cart,0,10,997,19
CMP006,CUST4995,iOS,Mobile,share,3,7,1412,6
CMP004,CUST0042,Web,Mobile,add_to_cart,3,8,1552,1
CMP001,CUST2972,iOS,Mobile,search,2,4,1556,9
CMP003,CUST0117,iOS,Mobile,remove_from_cart,0,2,1242,9
CMP005,CUST0248,Android,Mobile,search,2,6,1047,18
CMP006,CUST3560,iOS,Tablet,search,2,3,844,17
CMP004,CUST1098,Android,Tablet,login,1,4,1250,16
CMP004,CUST3564,iOS,Tablet,begin_checkout,5,4,177,4
CMP004,CUST0725,Android,Tablet,sign_up,4,6,1509,17
CMP003,CUST2896,Android,Tablet,add_to_wishlist,2,3,513,12
CMP005,CUST3916,iOS,Tablet,search,2,5,948,19
CMP006,CUST3318,iOS,Mobile,view_item,1,8,1611,14
CMP001,CUST4430,iOS,Mobile,purchase,7,5,757,1
CMP004,CUST2245,Android,Tablet,sign_up,4,7,1786,20
CMP001,CUST4794,Android,Tablet,search,2,6,553,18
CMP004,CUST1095,Android,Tablet,add_to_cart,3,4,1177,3
CMP005,CUST2927,Android,Mobile,click_promotion,4,9,1748,9
CMP004,CUST4543,iOS,Tablet,remove_from_cart,0,5,503,18
CMP003,CUST2781,Web,Mobile,add_to_cart,3,7,518,15
CMP004,CUST0520,iOS,Tablet,purchase,7,10,373,12
CMP004,CUST1854,iOS,Mobile,view_item,1,2,1266,1
CMP004,CUST1141,Web,Mobile,click_promotion,4,3,501,5
CMP002,CUST2691,Web,Tablet,share,3,9,980,13
CMP005,CUST3288,iOS,Mobile,add_to_wishlist,2,6,1718,3
CMP006,CUST4202,Web,Tablet,sign_up,4,7,1514,19
CMP005,CUST0267,Web,Desktop,search,2,3,1436,2
CMP001,CUST3654,Android,Mobile,login,1,3,1082,2
CMP003,CUST3826,Android,Mobile,share,3,6,978,8
CMP001,CUST3139,iOS,Mobile,sign_up,4,4,202,19
CMP001,CUST1992,Web,Desktop,purchase,7,5,428,1
CMP006,CUST1805,Android,Tablet,purchase,7,3,1581,7
CMP006,CUST0076,Web,Tablet,begin_checkout,5,5,406,6
CMP002,CUST2833,Android,Mobile,share,3,10,1690,7
CMP003,CUST3924,Android,Tablet,click_promotion,4,5,1247,8
CMP001,CUST4567,iOS,Mobile,share,3,1,682,6
CMP005,CUST1122,Android,Tablet,remove_from_cart,0,1,539,10
CMP005,CUST0535,Web,Tablet,purchase,7,8,526,5
CMP002,CUST3296,iOS,Tablet,add_payment_info,6,5,70,1
CMP001,CUST4377,Web,Desktop,purchase,7,10,1564,2
CMP006,CUST2102,Web,Tablet,view_item,1,4,1084,14
CMP004,CUST0553,Android,Mobile,sign_up,4,4,253,17
CMP006,CUST0393,Android,Tablet,purchase,7,9,1800,12
CMP003,CUST3546,Web,Desktop,add_to_wishlist,2,6,1678,19
CMP005,CUST0603,Android,Tablet,add_to_wishlist,2,2,1566,14
CMP005,CUST3923,Android,Mobile,remove_from_cart,0,2,1262,17
CMP005,CUST2420,iOS,Tablet,add_to_cart,3,3,480,18
CMP004,CUST4221,Web,Desktop,search,2,3,1019,14
CMP001,CUST4843,Web,Desktop,click_promotion,4,10,160,3
CMP006,CUST1439,iOS,Tablet,purchase,7,8,900,6
CMP006,CUST3968,Android,Tablet,view_item,1,7,1706,13
CMP006,CUST4966,iOS,Mobile,begin_checkout,5,6,665,9
CMP003,CUST4251,Android,Tablet,add_to_wishlist,2,2,1204,4
CMP003,CUST4424,Android,Tablet,sign_up,4,9,483,2
CMP006,CUST4579,Web,Tablet,sign_up,4,5,1327,10
CMP005,CUST3842,Android,Tablet,sign_up,4,10,1437,7
CMP004,CUST4672,Web,Mobile,view_item,1,1,1188,8
CMP002,CUST2525,iOS,Mobile,login,1,6,379,11
CMP001,CUST1754,Android,Tablet,login,1,3,1074,4
CMP002,CUST0092,iOS,Mobile,login,1,1,674,12
CMP001,CUST0143,iOS,Tablet,login,1,3,256,9
CMP001,CUST0757,Android,Tablet,search,2,6,922,6
CMP003,CUST1098,iOS,Tablet,add_payment_info,6,6,1638,13
CMP006,CUST4291,iOS,Tablet,add_payment_info,6,9,1382,6
CMP002,CUST1736,Web,Desktop,sign_up,4,1,1652,17
CMP001,CUST1266,Android,Mobile,add_to_cart,3,10,88,3
CMP005,CUST1925,Web,Tablet,sign_up,4,2,637,12
CMP001,CUST4875,Web,Tablet,search,2,6,880,20
CMP005,CUST1484,iOS,Tablet,add_payment_info,6,2,1021,1
CMP005,CUST4515,Android,Tablet,search,2,10,1515,9
CMP004,CUST4720,Web,Desktop,add_to_wishlist,2,8,1345,8
CMP006,CUST1257,Web,Desktop,login,1,3,991,9
CMP004,CUST2914,Web,Tablet,search,2,4,355,11
CMP004,CUST4613,Android,Mobile,sign_up,4,9,103,12
CMP002,CUST2403,Android,Tablet,add_payment_info,6,7,599,13
CMP002,CUST0711,iOS,Tablet,add_to_cart,3,10,302,14
CMP003,CUST0308,Web,Tablet,remove_from_cart,0,3,1692,2
CMP005,CUST0715,Web,Tablet,add_to_cart,3,2,1249,4
CMP001,CUST0169,Android,Tablet,login,1,8,696,13
CMP005,CUST2826,iOS,Mobile,add_to_cart,3,3,226,20
CMP004,CUST3792,Web,Tablet,begin_checkout,5,4,969,4
CMP002,CUST3266,iOS,Mobile,login,1,3,1463,11
CMP002,CUST2185,Web,Mobile,add_payment_info,6,1,338,17
CMP005,CUST1197,iOS,Tablet,share,3,8,1458,13
CMP006,CUST4228,iOS,Mobile,add_to_cart,3,8,482,8
CMP003,CUST4854,Android,Mobile,add_to_wishlist,2,2,1713,5
CMP001,CUST4544,iOS,Tablet,share,3,7,852,6
CMP004,CUST3768,iOS,Mobile,login,1,6,1303,1
CMP002,CUST3761,Android,Tablet,click_promotion,4,1,1327,6
CMP004,CUST4309,Web,Desktop,share,3,9,1049,9
CMP004,CUST0357,iOS,Mobile,remove_from_cart,0,1,1599,9
CMP003,CUST3076,Web,Tablet,view_item,1,6,838,19
CMP001,CUST4970,iOS,Mobile,login,1,5,1656,5
CMP006,CUST4372,Web,Desktop,add_payment_info,6,2,297,19
CMP003,CUST0886,Web,Desktop,add_to_cart,3,9,150,17
CMP001,CUST3744,iOS,Mobile,view_item,1,6,287,7
CMP001,CUST0053,Web,Mobile,add_to_wishlist,2,6,681,15
CMP004,CUST3614,Android,Mobile,begin_checkout,5,9,1200,1
CMP003,CUST2111,Web,Tablet,login,1,1,665,8
CMP006,CUST2074,iOS,Mobile,search,2,4,1248,20
CMP005,CUST2368,Android,Mobile,sign_up,4,2,926,12
CMP006,CUST4087,Web,Tablet,remove_from_cart,0,5,968,19
CMP002,CUST3606,iOS,Mobile,click_promotion,4,3,1073,16
CMP002,CUST2205,iOS,Mobile,sign_up,4,8,1600,10
CMP002,CUST2281,Android,Tablet,sign_up,4,3,1245,3
CMP002,CUST2416,Android,Tablet,login,1,3,437,18
CMP005,CUST2298,Android,Tablet,add_to_wishlist,2,7,996,7
CMP002,CUST0209,Web,Tablet,purchase,7,6,1620,2
CMP001,CUST4916,Web,Mobile,begin_checkout,5,9,1373,14
CMP001,CUST3159,iOS,Mobile,search,2,1,246,12
CMP004,CUST3559,Android,Mobile,purchase,7,1,907,13
CMP005,CUST2242,iOS,Tablet,add_payment_info,6,6,1061,3
CMP005,CUST1156,Android,Tablet,search,2,8,1700,8
CMP001,CUST2563,iOS,Tablet,click_promotion,4,5,78,11
CMP004,CUST0405,iOS,Mobile,view_item,1,1,1149,4
CMP004,CUST3428,iOS,Mobile,search,2,7,352,3
CMP005,CUST4066,iOS,Tablet,add_to_cart,3,6,1404,12
CMP003,CUST4253,Android,Tablet,remove_from_cart,0,3,752,12
CMP005,CUST1351,Android,Mobile,sign_up,4,3,1355,5
CMP006,CUST3393,iOS,Tablet,search,2,6,1637,17
CMP003,CUST3630,Web,Tablet,add_to_cart,3,6,412,5
CMP002,CUST2173,iOS,Mobile,login,1,8,1586,18
CMP002,CUST2526,iOS,Tablet,begin_checkout,5,3,858,1
CMP003,CUST1358,Web,Tablet,search,2,7,1214,1
CMP006,CUST4358,Android,Tablet,purchase,7,8,1462,19
CMP006,CUST2232,Android,Mobile,login,1,5,404,1
CMP001,CUST0302,Web,Desktop,add_to_wishlist,2,9,1005,18
CMP002,CUST0632,Android,Tablet,share,3,7,429,20
CMP003,CUST2420,iOS,Tablet,view_item,1,6,833,14
CMP004,CUST0244,Web,Tablet,click_promotion,4,10,879,20
CMP002,CUST3487,Web,Tablet,purchase,7,4,1000,1
CMP001,CUST1795,Web,Desktop,click_promotion,4,6,1637,13
CMP005,CUST4510,Android,Mobile,add_to_wishlist,2,9,1195,2
CMP002,CUST1038,iOS,Tablet,remove_from_cart,0,3,84,13
CMP002,CUST2218,Web,Mobile,purchase,7,1,1711,8
CMP005,CUST4366,Android,Mobile,add_to_wishlist,2,6,1563,13
CMP004,CUST0238,Android,Mobile,sign_up,4,8,1509,13
CMP003,CUST3159,Web,Mobile,remove_from_cart,0,1,1053,5
CMP004,CUST2033,Web,Tablet,login,1,5,738,20
CMP003,CUST3434,Android,Mobile,sign_up,4,2,1514,12
CMP005,CUST1231,iOS,Mobile,purchase,7,4,1253,5
CMP003,CUST0945,iOS,Mobile,sign_up,4,8,1522,16
CMP004,CUST3983,Web,Desktop,view_item,1,8,1750,6
CMP006,CUST4498,Android,Tablet,share,3,9,1633,10
CMP004,CUST1728,Android,Tablet,add_payment_info,6,8,536,19
CMP005,CUST2176,Web,Desktop,search,2,1,750,9
CMP005,CUST1532,Android,Mobile,add_payment_info,6,8,1586,11
CMP006,CUST4790,iOS,Tablet,login,1,9,754,2
CMP006,CUST1282,iOS,Tablet,search,2,8,892,16
CMP004,CUST4546,Android,Mobile,remove_from_cart,0,1,681,6
CMP006,CUST3093,iOS,Mobile,view_item,1,9,930,6
CMP005,CUST2976,Android,Mobile,click_promotion,4,3,690,6
CMP004,CUST2244,Android,Mobile,click_promotion,4,10,150,1
CMP004,CUST2235,Web,Tablet,add_to_cart,3,9,347,8
CMP006,CUST2258,Android,Mobile,add_payment_info,6,9,888,6
CMP004,CUST1834,Web,Tablet,begin_checkout,5,4,1676,1
CMP002,CUST3908,iOS,Mobile,remove_from_cart,0,6,708,12
CMP004,CUST2687,Web,Tablet,add_to_cart,3,10,1025,13
CMP003,CUST2449,Android,Mobile,begin_checkout,5,2,1362,17
CMP002,CUST4315,Android,Mobile,click_promotion,4,3,749,15
CMP004,CUST0462,iOS,Tablet,login,1,2,43,17
CMP001,CUST0849,Web,Tablet,add_to_wishlist,2,6,1526,10
CMP003,CUST2617,iOS,Mobile,begin_checkout,5,7,109,10
CMP001,CUST2981,Web,Desktop,click_promotion,4,8,661,2
CMP005,CUST4087,iOS,Tablet,add_payment_info,6,6,1001,7
CMP002,CUST2136,Web,Mobile,sign_up,4,9,252,7
CMP005,CUST1626,iOS,Tablet,login,1,8,540,17
CMP001,CUST4700,Web,Tablet,begin_checkout,5,7,1090,20
CMP005,CUST3997,Web,Tablet,add_to_cart,3,8,1752,18
CMP004,CUST2629,Web,Desktop,login,1,9,1127,13
CMP003,CUST1617,Web,Desktop,add_to_wishlist,2,9,686,1
CMP003,CUST2849,Android,Mobile,search,2,9,720,17
CMP006,CUST4848,Android,Mobile,search,2,7,317,5
CMP005,CUST4318,Android,Mobile,share,3,1,458,18
CMP006,CUST2911,iOS,Mobile,add_to_cart,3,6,535,15
CMP004,CUST2837,iOS,Mobile,sign_up,4,9,1367,1
CMP003,CUST4583,Web,Desktop,remove_from_cart,0,10,1256,10
CMP001,CUST2740,Android,Tablet,click_promotion,4,9,67,17
CMP001,CUST4083,Web,Desktop,search,2,7,144,2
CMP004,CUST3079,Web,Mobile,add_payment_info,6,2,543,10
CMP001,CUST3103,iOS,Tablet,purchase,7,5,832,9
CMP004,CUST3692,Android,Tablet,sign_up,4,3,1337,6
CMP002,CUST1902,Android,Tablet,add_payment_info,6,3,1688,2
CMP004,CUST0770,iOS,Mobile,click_promotion,4,9,1563,3
CMP006,CUST3799,Web,Mobile,purchase,7,2,1067,13
CMP003,CUST3989,iOS,Tablet,sign_up,4,10,407,14
CMP001,CUST2163,iOS,Tablet,click_promotion,4,7,931,15
CMP006,CUST2532,Android,Mobile,add_payment_info,6,9,43,20
CMP006,CUST3219,Android,Tablet,remove_from_cart,0,6,749,20
CMP003,CUST4617,iOS,Tablet,add_to_wishlist,2,8,1398,7
CMP001,CUST1345,Web,Mobile,begin_checkout,5,6,936,11
CMP004,CUST3844,Android,Mobile,click_promotion,4,3,1704,20
CMP001,CUST1775,Android,Mobile,view_item,1,9,665,14
CMP001,CUST2074,iOS,Mobile,add_payment_info,6,6,734,19
CMP002,CUST3034,Android,Tablet,search,2,9,673,16
CMP004,CUST1396,Web,Tablet,add_to_wishlist,2,2,748,5
CMP004,CUST2917,Android,Tablet,click_promotion,4,9,1207,11
CMP001,CUST4232,Web,Mobile,begin_checkout,5,3,117,2
CMP006,CUST4929,iOS,Tablet,add_payment_info,6,10,971,5
CMP006,CUST3587,Android,Tablet,remove_from_cart,0,10,860,4
CMP001,CUST4082,Web,Desktop,sign_up,4,5,535,17
CMP004,CUST0082,Android,Tablet,share,3,4,836,20
CMP005,CUST1533,Web,Desktop,share,3,10,880,10
CMP006,CUST2527,Android,Mobile,login,1,2,1146,10
CMP004,CUST3360,Android,Tablet,begin_checkout,5,8,562,4
CMP006,CUST4379,iOS,Mobile,purchase,7,10,730,1
CMP001,CUST2014,Android,Tablet,login,1,1,386,16
CMP005,CUST3825,Web,Desktop,add_payment_info,6,6,1036,15
CMP004,CUST3007,Android,Mobile,add_payment_info,6,9,1417,2
CMP006,CUST3771,Android,Mobile,add_to_cart,3,4,131,7
CMP005,CUST3516,iOS,Tablet,login,1,2,1173,9
CMP004,CUST4803,Web,Desktop,add_to_wishlist,2,1,524,11
CMP002,CUST0069,Web,Desktop,sign_up,4,3,36,8
CMP001,CUST3937,iOS,Mobile,add_payment_info,6,3,1717,17
CMP001,CUST0987,Web,Mobile,begin_checkout,5,5,1638,12
CMP005,CUST1340,iOS,Mobile,remove_from_cart,0,9,501,11
CMP001,CUST4371,Android,Tablet,add_payment_info,6,7,1483,15
CMP006,CUST4306,iOS,Mobile,purchase,7,3,1019,14
CMP003,CUST2040,Android,Tablet,add_to_cart,3,10,262,6
CMP004,CUST0439,iOS,Tablet,search,2,8,1022,19
CMP003,CUST2793,Web,Desktop,search,2,7,1117,12
CMP003,CUST0315,iOS,Tablet,view_item,1,10,1414,11
CMP004,CUST2786,iOS,Tablet,begin_checkout,5,5,1413,8
CMP004,CUST2202,Web,Desktop,click_promotion,4,6,1785,18
CMP005,CUST0318,iOS,Mobile,add_payment_info,6,6,95,16
CMP003,CUST2767,Web,Tablet,view_item,1,3,648,6
CMP005,CUST1932,Android,Mobile,purchase,7,8,1743,6
CMP001,CUST0403,Web,Desktop,purchase,7,2,1257,20
CMP001,CUST2595,iOS,Mobile,click_promotion,4,6,235,14
CMP002,CUST4272,Android,Tablet,begin_checkout,5,6,1522,16
CMP003,CUST3553,Android,Mobile,purchase,7,4,512,10
CMP004,CUST1339,Android,Mobile,purchase,7,7,1530,7
CMP005,CUST4249,Web,Desktop,add_to_wishlist,2,8,1320,10
CMP005,CUST0857,Web,Desktop,click_promotion,4,4,651,4
CMP003,CUST4712,iOS,Mobile,view_item,1,6,1526,20
CMP002,CUST0520,Android,Mobile,remove_from_cart,0,5,900,10
CMP002,CUST3125,Web,Tablet,begin_checkout,5,1,266,5
CMP004,CUST4257,iOS,Mobile,search,2,9,1275,12
CMP002,CUST4782,Android,Tablet,purchase,7,7,529,1
CMP002,CUST2532,Web,Mobile,add_to_cart,3,5,1089,13
CMP004,CUST3665,Android,Mobile,search,2,4,835,17
CMP003,CUST3496,Web,Tablet,share,3,5,1420,4
CMP005,CUST2241,Android,Mobile,add_to_wishlist,2,3,1555,9
CMP001,CUST2084,iOS,Mobile,begin_checkout,5,1,1368,5
CMP002,CUST3496,iOS,Tablet,add_to_cart,3,8,1041,10
CMP001,CUST0828,iOS,Mobile,sign_up,4,1,273,7
CMP001,CUST0651,iOS,Tablet,share,3,4,884,17
CMP004,CUST4690,iOS,Tablet,purchase,7,9,1008,11
CMP002,CUST4012,Android,Tablet,sign_up,4,6,917,2
CMP003,CUST0558,iOS,Mobile,begin_checkout,5,9,151,12
CMP006,CUST1563,Android,Tablet,begin_checkout,5,1,1486,14
CMP004,CUST4831,iOS,Tablet,add_payment_info,6,7,1450,20
CMP001,CUST1263,Android,Tablet,click_promotion,4,7,849,13
CMP003,CUST1021,Web,Desktop,sign_up,4,5,593,16
CMP003,CUST0617,iOS,Mobile,add_to_cart,3,3,1139,2
CMP002,CUST3486,iOS,Mobile,begin_checkout,5,3,1233,18
CMP003,CUST1312,iOS,Mobile,add_to_cart,3,7,581,9
CMP006,CUST3559,Android,Tablet,add_to_wishlist,2,10,1380,6
CMP004,CUST4086,Web,Mobile,purchase,7,6,579,18
CMP004,CUST3242,Web,Mobile,login,1,10,371,17
CMP004,CUST1665,Android,Tablet,begin_checkout,5,10,535,5
CMP002,CUST3165,Android,Mobile,begin_checkout,5,3,553,4
CMP005,CUST0037,iOS,Mobile,purchase,7,2,462,1
CMP005,CUST4431,Android,Mobile,search,2,1,571,8
CMP004,CUST2394,Android,Mobile,view_item,1,9,984,6
CMP006,CUST0842,Android,Mobile,add_to_wishlist,2,8,1493,8
CMP003,CUST1818,iOS,Mobile,purchase,7,7,88,17
CMP005,CUST0387,Web,Mobile,remove_from_cart,0,6,254,2
CMP003,CUST2610,iOS,Mobile,add_payment_info,6,8,1521,10
CMP006,CUST2496,iOS,Mobile,add_to_wishlist,2,1,1288,20
CMP006,CUST1115,iOS,Tablet,add_payment_info,6,9,1565,4
CMP002,CUST3468,Android,Tablet,view_item,1,5,1299,20
CMP001,CUST2878,iOS,Tablet,click_promotion,4,9,716,19
CMP001,CUST4516,iOS,Tablet,share,3,5,1744,14
CMP002,CUST1129,iOS,Mobile,view_item,1,8,70,4
CMP002,CUST0378,Web,Mobile,purchase,7,6,691,1
CMP001,CUST3947,Android,Tablet,login,1,3,524,10
CMP004,CUST4297,Web,Tablet,login,1,1,837,1
CMP002,CUST2700,iOS,Mobile,remove_from_cart,0,3,511,10
